QueryId,EntityId
20,4378634
20,2116110
20,0891352
20,1010810
20,2366845
20,3107813
20,3524866
20,3169000
20,0519111
20,0840423
20,1329772
20,1477954
20,3340551
20,3383764
20,3948242
20,3948266
20,4360212
20,1951191
20,3365399
20,1807455
20,0337405
20,0800491
20,1116485
20,2914090
20,3261684
20,3875508
20,0715256
20,1441900
20,1191158
20,1468737
20,3111378
20,4387480
20,1709976
20,2881376
20,3735990
20,4292608
20,3007155
20,1291014
20,1350446
20,3138081
20,0320723
20,1019450
20,1664470
20,4262062
20,3071264
20,3223591
20,3074534
20,3730543
20,1487700
20,3625151
20,3882555
20,3148406
20,2200400
20,4589589
20,1487691
20,0713686
20,2813687
20,3727090
20,1972920
20,1686539
20,3642384
20,1487874
20,0393504
20,4096598
20,3955473
20,3148306
20,1664936
20,1174729
20,1044688
20,4098972
20,1990430
20,3839152
20,4233791
20,4489043
21,3430059
21,1828980
21,4388558
21,4110135
21,1019610
21,3106738
21,4128227
21,4126003
21,4014836
21,4517117
21,0835070
21,4486770
21,4113143
21,4058906
21,0502878
21,2119839
21,2812771
21,2548115
21,1405639
21,4098685
21,3168816
21,1489979
21,2785720
21,3935703
21,4103556
21,3521432
21,3781743
21,4388727
21,4388732
21,3421180
21,3139009
21,4532172
21,2982985
21,0570131
21,4388627
21,4422059
21,1911269
21,1502142
21,0753678
21,4388721
21,1561511
21,4452011
21,2630211
21,4132760
21,4558755
21,4421068
21,4388719
21,2860247
21,4388551
21,4131751
21,1777923
21,3570697
21,2409895
21,3632424
21,4388731
21,0493343
21,3288337
21,1889040
21,2505540
21,3024047
21,4388707
21,1794601
21,2555946
21,2544304
21,1852499
21,0789062
21,1203399
21,1795668
21,4407941
21,2593086
21,0616686
21,1221743
21,4388650
21,2520390
21,4267470
21,3227804
21,2979876
21,3809960
21,4388728
21,4388603
21,3387553
21,2267529
21,0566330
21,1949756
21,0907876
21,0165646
21,1027505
21,1525976
21,3121870
21,3138914
21,3551775
21,4388579
21,4388743
21,1851339
21,4451854
21,4152071
21,0295321
21,1969846
21,2627358
21,3789094
22,3140987
22,0828414
22,4161188
22,4110135
22,2336870
22,4058906
22,3847930
22,0502878
22,2548115
22,2765170
22,3168816
22,2785720
22,4388727
22,1911244
22,4388732
22,3421180
22,3139009
22,3696014
22,4532172
22,2982985
22,4388627
22,4422059
22,4187756
22,1911269
22,0753678
22,4388721
22,1561511
22,4452011
22,2630211
22,4132760
22,4558755
22,4421068
22,4388719
22,2860247
22,4388551
22,1777923
22,3570697
22,2409895
22,4388731
22,0493343
22,3288337
22,1889040
22,2505540
22,3024047
22,4388707
22,2555946
22,2544304
22,1852499
22,0789062
22,1203399
22,1795668
22,4407941
22,0616686
22,1221743
22,4388650
22,2520390
22,4267470
22,3227804
22,2979876
22,3809960
22,4388728
22,4388603
22,3387553
22,2267529
22,0566330
22,1949756
22,0907876
22,0165646
22,1027505
22,1525976
22,3121870
22,3138914
22,3551775
22,4388579
22,4388743
22,1851339
22,4451854
22,4152071
22,0295321
22,1969846
22,2627358
22,3789094
22,2197540
22,2807900
22,0563812
22,0736833
22,3632351
22,3503868
22,2191847
22,4125515
22,0202234
22,1380132
22,0348656
22,4388636
22,0566337
22,2076062
22,0795674
22,4142638
22,2837355
22,2508513
25,1077326
25,0761471
25,0941411
25,2320420
25,3299878
25,1076159
25,0805111
25,2860338
25,4421554
25,2627525
25,4303928
25,1076162
25,1693728
25,1073904
25,4267043
25,3386864
25,3413569
25,1002591
25,4004437
25,0623407
25,2983520
25,3147237
25,4094366
25,3092528
25,2292323
25,1884953
25,2988603
25,2536318
25,0514548
25,2983533
25,2603066
25,2912074
25,2908055
25,3597789
25,1077212
25,4135708
25,2912478
25,2987218
25,4338360
25,4564431
25,0489941
25,4416644
25,1158462
25,4345126
25,4179909
25,2944561
25,4448636
25,3422639
25,4582256
25,3794326
25,1073897
25,4633502
25,1490904
25,4201489
25,0941416
25,0758761
25,2602857
25,1630110
25,2338421
25,3979547
25,0486558
25,0782962
25,4388723
25,1485164
25,1062207
25,4004444
25,3706447
25,1104379
25,4460622
25,1340323
25,1286670
25,3783008
25,3539161
25,3197999
25,0761411
25,1013229
25,1497152
25,1928288
25,4290269
25,4388708
25,0529154
25,4204851
25,1855171
25,4026844
25,3295307
25,4246540
25,0388015
25,0514559
25,3211954
25,4457781
25,4023929
25,4498995
25,4388924
25,2963241
25,1580195
25,4569902
25,3071662
25,4388801
25,3087638
25,3493497
26,2508351
26,0272222
26,4397664
26,4388613
26,1625239
26,3058500
26,1973179
26,3327630
26,0931454
26,1509464
26,0934166
26,0934168
26,2290518
26,4633502
26,3866908
26,3488992
26,3136288
26,3438418
26,3327629
26,3073864
26,1625234
26,4418521
26,0637384
26,4280259
26,3091864
26,4069423
26,3297377
26,4388612
26,1250319
26,3810999
26,3238209
26,0747571
26,4243422
26,4009455
26,1076014
26,1621882
26,1630876
26,4246512
26,4494391
26,2617802
26,2298902
26,4167670
26,3193570
26,4246466
26,4246511
26,0388015
26,0514559
26,4246515
26,3740368
26,4388924
26,2219558
26,2963241
26,0655346
26,4026826
26,2450362
26,0628723
26,3937063
26,2028984
26,4009460
26,1206907
26,1969323
26,0788472
26,1590688
26,4350944
26,2070547
26,3426707
26,2508103
26,3096606
26,3373711
26,3335285
26,3690632
26,1002548
26,1715309
26,3823702
26,0227204
26,0272104
26,2469604
26,3592630
26,4059588
26,4492989
26,0272197
26,2704079
26,3966985
26,2089640
26,3377668
26,1962229
26,1977078
26,2292323
26,3615914
26,2849605
26,0333930
26,0240606
26,0588221
26,2324409
26,4059710
26,4201064
26,0788492
26,2777008
26,4388615
26,0525342
27,1714467
27,3136883
27,3136808
27,1079503
27,3136837
27,3489341
27,1418407
27,3824168
27,3136964
27,4242859
27,3613097
27,1020188
27,2777861
27,0551493
27,3360177
27,0600554
27,2998145
27,2220012
27,3948567
27,0917417
27,2523813
27,1142947
27,1246288
27,0871058
27,0761498
27,4585619
27,3511675
27,1714468
27,0514434
27,3137434
27,0714143
27,2650518
27,1058627
27,1787415
27,1415599
27,0487275
27,3159704
27,1246424
27,1685018
27,3714430
27,1354462
27,4062197
27,1714486
27,0639692
27,3024330
27,3346184
27,3442042
27,1263104
27,2659940
27,1962941
27,0559430
27,0917099
27,0765302
27,3454240
27,2066689
27,3498288
27,0773445
27,3923832
27,1015720
27,2641174
27,1246294
27,0325587
27,0841745
27,1541110
27,4230354
27,0325636
27,0487240
27,0443774
27,4441153
27,1233251
27,1714354
27,4454243
27,2409658
27,1269447
27,0432714
27,4331086
27,4591425
27,3127447
27,1555182
27,3136922
27,1688823
27,3106906
27,3719350
27,1919847
27,3170753
27,1627714
27,0465844
27,2862341
27,3817903
27,1246290
27,0917416
27,3594830
27,1714430
27,1472606
27,1714488
27,2259476
27,2259477
27,0548014
27,1488267
27,0945424
28,2777861
28,0551493
28,0945424
28,1714467
28,3360177
28,1647609
28,2850676
28,3127447
28,2850716
28,1772141
28,0713831
28,0600554
28,1217171
28,4313934
28,1015775
28,0487262
28,2409956
28,3511675
28,1714468
28,3976901
28,3137434
28,3391970
28,2066691
28,3136808
28,3136837
28,0251249
28,0931833
28,3750859
28,1142947
28,4629208
28,3136883
28,1751182
28,0367756
28,4441405
28,2995550
28,3442042
28,1750941
28,1326526
28,0917099
28,2590084
28,2066689
28,3923832
28,2850602
28,4165661
28,1079503
28,3750732
28,1714354
28,3613097
28,2409658
28,1034649
28,1217168
28,1555182
28,2308911
28,1688823
28,1193157
28,3106906
28,2280757
28,1919847
28,0465844
28,0917416
28,3594830
28,2659849
28,1714430
28,1472606
28,1714488
28,3824168
28,2409955
28,0337437
28,2622460
28,1839946
28,2060724
28,4629210
28,0775723
28,1020188
28,3360383
28,0660593
28,0501692
28,1714490
28,1418407
28,1530650
28,4629227
28,2777862
28,0263793
28,3489341
28,3136964
28,1000604
28,4164963
28,2417383
28,0251248
28,1217172
28,0627391
28,3948548
28,0286894
28,3456904
28,4182601
28,0800796
28,4086573
28,2141913
28,1648140
28,1714460
32,3917084
32,1155189
32,3525643
32,4476650
32,3735757
32,3648375
32,1627740
32,3245171
32,1714383
32,2747161
32,0661277
32,0255217
32,1912511
32,3560104
32,3245170
32,1450851
32,4066427
32,4242103
32,4247838
32,2500785
32,3852881
32,1053522
32,0660086
32,1259584
32,0600554
32,2475789
32,0655557
32,2569006
32,3340054
32,4313935
32,2520103
32,3685032
32,1997491
32,1883442
32,2272883
32,0720003
32,1756636
32,4609203
32,2477610
32,3848116
32,1711905
32,3917083
32,0291253
32,2766336
32,0328390
32,0783634
32,2299409
32,4241548
32,0663718
32,4136504
32,0660534
32,2133608
32,1714439
32,3867300
32,1954477
32,3858931
32,4080287
32,4406742
32,4264557
32,4368071
32,0659398
32,2417379
32,4079832
32,4527191
32,0659550
32,1714384
32,1714423
32,3548273
32,4119045
32,1671445
32,1514363
32,0700351
32,1056073
32,2297157
32,4524354
32,1216068
32,4466089
32,2883092
32,3931477
32,1330548
32,2564562
32,2911407
32,4534904
32,0771022
32,0830335
32,4383928
32,2097818
32,3639866
32,4079780
32,0281111
32,0626594
32,2356014
32,3942774
32,2315878
32,0615959
32,3851552
32,4449523
32,1764359
32,3905371
32,2417156
33,0224926
33,4028551
33,2840989
33,0473853
33,0007083
33,2802131
33,3564566
33,4028538
33,1933699
33,0224949
33,1665284
33,0166141
33,3484903
33,0739084
33,2915057
33,0247847
33,1093504
33,2802132
33,4028576
33,4028517
33,1924000
33,4028579
33,4548880
33,0759906
33,0356105
33,3087138
33,0901239
33,3425493
33,4343165
33,2654890
33,2447352
33,0504938
33,0616170
33,0791697
33,1465605
33,0139461
33,2166609
33,4028592
33,1902025
33,4277301
33,4028521
33,1865102
33,4028595
33,4028596
33,2649767
33,4028550
33,4028584
33,4042661
33,4310806
33,1348735
33,3555802
33,4028561
33,1807497
33,4028516
33,2366248
33,2553054
33,4028525
33,3143567
33,4028586
33,0788825
33,1493314
33,2840990
33,0446666
33,1547657
33,2029906
33,3006683
33,4028535
33,3349035
33,1357983
33,0526991
33,3102470
33,2306624
33,0280472
33,1316881
33,4145551
33,3904806
33,2395315
33,4141897
33,1613642
33,1909634
33,3227727
33,0242969
33,2609644
33,1460444
33,2934541
33,1616232
33,1407763
33,1846751
33,0471668
33,1963615
33,0446996
33,0236315
33,4028542
33,2459560
33,3926026
33,1399801
33,3062423
33,3160328
33,4028553
33,1665273
37,2840989
37,2840990
37,0532384
37,1865102
37,2840987
37,1853562
37,3160328
37,1399659
37,4027302
37,3006683
37,4289855
37,4289856
37,4028586
37,0517522
37,4289859
37,1616232
37,3725842
37,0303394
37,0525868
37,4028517
37,2644018
37,3087138
37,0818944
37,4548880
37,0348242
37,3425493
37,0654079
37,0703746
37,4028584
37,1721221
37,2183890
37,1902025
37,0224926
37,2183888
37,1097123
37,1613771
37,1848493
37,2840984
37,1096911
37,1613642
37,2097623
37,3581926
37,0471668
37,2757245
37,2333695
37,1357983
37,4289860
37,2397055
37,4198317
37,1097133
37,3976138
37,1002632
37,4019791
37,4201667
37,3564566
37,1549839
37,3066805
37,0280482
37,2172757
37,2240829
37,1665284
37,1356493
37,2699937
37,2185996
37,3698210
37,2066677
37,0670591
37,3464626
37,0436936
37,1197442
37,3353520
37,0351971
37,1097465
37,1123414
37,4584506
37,0097745
37,3488182
37,4028314
37,0859438
37,3561053
37,2612827
37,4233090
37,0625938
37,1029099
37,0232224
37,1567661
37,0834070
37,1844950
37,4028572
37,1980816
37,0079933
37,1015543
37,0331818
37,0759906
37,2194288
37,2395479
37,3922376
37,4253404
37,1559294
37,0590404
38,2840989
38,3006683
38,1865102
38,4028586
38,2840990
38,1616232
38,3725842
38,0280482
38,4028517
38,3087138
38,0818944
38,4548880
38,3425493
38,2840987
38,0654079
38,4028576
38,4028584
38,1721221
38,0532384
38,2183890
38,0224926
38,3160328
38,2183888
38,1097123
38,1848493
38,2840984
38,1096911
38,1853562
38,1613642
38,2097623
38,1399659
38,3581926
38,2757245
38,2333695
38,4289860
38,2397055
38,4027302
38,1097133
38,4289855
38,4289856
38,1002632
38,4019791
38,4201667
38,4289859
38,2172757
38,2240829
38,1665284
38,1356493
38,2699937
38,2185996
38,0525868
38,3698210
38,0303394
38,0670591
38,0348242
38,0436936
38,1197442
38,3353520
38,1097465
38,1123414
38,0097745
38,2644018
38,3488182
38,0819146
38,0859438
38,0517522
38,3561053
38,0625938
38,1029099
38,1567661
38,0834070
38,0079933
38,4313561
38,1015543
38,0331818
38,0759906
38,2395479
38,1559294
38,0103868
38,2195254
38,0095737
38,1582996
38,1960055
38,4136450
38,0616170
38,0703746
38,2390307
38,1097177
38,4343165
38,0434726
38,1941667
38,2447352
38,0280472
38,1539777
38,2171611
38,2230361
38,1465605
38,2699637
38,4028592
38,0120258
39,1068776
39,0588702
39,2637058
39,1485286
39,3538812
39,0513114
39,3439576
39,1069670
39,3557239
39,4239607
39,4360886
39,2358936
39,0195870
39,3974520
39,4316043
39,4390390
39,2277109
39,1068738
39,1870141
39,4330505
39,1636866
39,1852647
39,4235613
39,2611996
39,3439581
39,4548348
39,4371967
39,0110790
39,3538811
39,1250046
39,3622491
39,0864150
39,3820676
39,3482482
39,1104263
39,1069688
39,3809007
39,1532786
39,4291304
39,4291388
39,0513108
39,2742358
39,0431171
39,3388634
39,4235622
39,2481342
39,2615482
39,4547255
39,0322048
39,0186630
39,4216327
39,1069631
39,2978542
39,3209146
39,4235475
39,1928668
39,1198965
39,3535283
39,0922587
39,4417971
39,4216160
39,4417958
39,4518007
39,4345721
39,4306766
39,4196185
39,1519839
39,1985863
39,4235448
39,0126501
39,2105577
39,2543827
39,3146769
39,3482481
39,1290668
39,2409058
39,1174144
39,3317728
39,4417972
39,4417986
39,3036915
39,1870142
39,0854036
39,2982339
39,1473308
39,1636878
39,2275470
39,4291305
39,2692554
39,4417975
39,4417983
39,4239602
39,4397678
39,2816345
39,1851676
39,0513115
39,3071337
39,1682712
39,3438203
39,4246924
45,2520857
45,2520901
45,3776884
45,4202955
45,1660719
45,0679133
45,4631585
45,1479528
45,3487687
45,3311133
45,0845873
45,2052482
45,4056367
45,2601198
45,2261826
45,1230167
45,1490541
45,4264854
45,3962519
45,0267795
45,1459801
45,3048473
45,4037026
45,0974240
45,4637475
45,4187524
45,2703805
45,2697243
45,1502402
45,2053679
45,4186184
45,1390033
45,2618057
45,2336590
45,1636423
45,2588389
45,2616738
45,2672377
45,4391510
45,4455560
45,3691446
45,3243417
45,0392184
45,3200838
45,4548675
45,1098159
45,2018635
45,2223260
45,3475098
45,2816329
45,4031811
45,2641130
45,4449214
45,2599894
45,0544849
45,2781016
45,3758710
45,3979076
45,0401818
45,1530980
45,3365087
45,2779023
45,2511181
45,1443899
45,2111430
45,1218621
45,4058037
45,2767465
45,3715017
45,2562026
45,2667216
45,3202514
45,1462440
45,1479573
45,3582287
45,4628682
45,2253474
45,3689292
45,1582050
45,1797862
45,2249018
45,2401622
45,3438993
45,4023018
45,0659740
45,1976443
45,0538428
45,1144361
45,1430652
45,0579921
45,2249013
45,3761033
45,3808708
45,3416305
45,0385693
45,1830544
45,3775809
45,2307441
45,3587211
45,0329062
46,1556200
46,2090036
46,1636634
46,2349249
46,2349265
46,4464993
46,2294642
46,1097249
46,3740073
46,3109449
46,1843595
46,2916928
46,0664527
46,0131464
46,1636204
46,1908468
46,1636588
46,3920781
46,2463784
46,4591091
46,0975768
46,1636586
46,2498551
46,2598849
46,1941201
46,0836434
46,4081591
46,1583982
46,2509994
46,2548277
46,3109026
46,1975748
46,1636577
46,0915739
46,3841776
46,4577864
46,1636633
46,1920776
46,2509847
46,2011652
46,2295741
46,3607635
46,1427395
46,1821373
46,3109325
46,0575042
46,2861886
46,3015458
46,0169281
46,2370071
46,1636578
46,2856490
46,1975747
46,4004966
46,3448861
46,1137420
46,1785689
46,1636591
46,3740018
46,4154874
46,2359014
46,4138723
46,2463785
46,3875399
46,4587113
46,3966877
46,0651334
46,3775948
46,2081558
46,1636589
46,0323589
46,1636584
46,3462044
46,0863175
46,1854205
46,2087881
46,1462887
46,0703051
46,1533978
46,1546156
46,0200490
46,3858240
46,1469231
46,4015351
46,3334964
46,1945938
46,2635779
46,1636587
46,4541529
46,3966993
46,1671612
46,4103136
46,3357282
46,3406044
46,1466416
46,1654318
46,2101359
46,3747225
46,2294373
46,2367489
47,2520124
47,1247419
47,1541817
47,2846341
47,0337703
47,0906318
47,2520123
47,1371917
47,4378467
47,0250224
47,0885093
47,3085745
47,3360254
47,2520847
47,0926291
47,3449049
47,0587315
47,1324275
47,1646476
47,4126511
47,1324519
47,4405656
47,1323689
47,3015421
47,4442131
47,1324250
47,2068517
47,2476083
47,0656228
47,0906735
47,1966796
47,2332765
47,3484005
47,4197210
47,2617370
47,4043528
47,2884113
47,3108001
47,2812746
47,0204198
47,0758625
47,4022606
47,4183759
47,1324524
47,2355936
47,1990768
47,1623798
47,2213349
47,3468479
47,1203468
47,0660465
47,4126918
47,1068182
47,4043536
47,0679792
47,3293402
47,1646174
47,3004523
47,0455956
47,3442006
47,1085487
47,1896892
47,1874596
47,2525983
47,1532889
47,4100265
47,1794647
47,1616916
47,1399933
47,1323844
47,2743219
47,1249813
47,1237937
47,3967135
47,2590357
47,4091321
47,1323718
47,1061374
47,2519142
47,3156772
47,3964498
47,4350130
47,3671660
47,1221516
47,3004061
47,0559444
47,1566357
47,3858655
47,0496253
47,0704645
47,2944547
47,1157853
47,0921528
47,0128138
47,3875419
47,2526256
47,1269584
47,4363819
47,2026222
47,4043867
52,0974202
52,0450570
52,0974199
52,3672550
52,3672543
52,3672549
52,0357735
52,3672553
52,2562374
52,1959966
52,3672552
52,0783126
52,4320525
52,3672537
52,3370182
52,2140907
52,3672559
52,1536273
52,3672535
52,3672523
52,3655425
52,3937440
52,1536330
52,1008294
52,4277627
52,3937403
52,3148005
52,3528770
52,1688276
52,2788401
